event_id,historical_symbol,first_trade_ts_utc,minute_ts_utc,relative_minute,equity_trade_count,share_volume,log_share_volume,dollar_volume,share_turnover,option_trade_count,option_contract_volume,log_option_volume,option_call_volume,option_put_volume,quoted_spread_pct,effective_spread_pct,realized_spread_5m_pct,price_impact_5m_pct,absolute_order_imbalance,order_flow_source,research_use_only
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:34:00.000Z,14,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:35:00.000Z,15,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:36:00.000Z,16,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:37:00.000Z,17,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:38:00.000Z,18,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:39:00.000Z,19,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:40:00.000Z,20,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:41:00.000Z,21,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:42:00.000Z,22,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:43:00.000Z,23,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:44:00.000Z,24,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:45:00.000Z,25,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:46:00.000Z,26,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:47:00.000Z,27,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:48:00.000Z,28,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:49:00.000Z,29,,,,,,,,,,,,,,,,,1
HEJFE-8167467EBF64AABE,PNRA,2013-10-22T19:20:00.000Z,2013-10-22T19:50:00.000Z,30,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:28:00.000Z,-30,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:29:00.000Z,-29,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:30:00.000Z,-28,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:31:00.000Z,-27,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:32:00.000Z,-26,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:33:00.000Z,-25,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:34:00.000Z,-24,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:35:00.000Z,-23,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:36:00.000Z,-22,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:37:00.000Z,-21,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:38:00.000Z,-20,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:39:00.000Z,-19,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:40:00.000Z,-18,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:41:00.000Z,-17,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:42:00.000Z,-16,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:43:00.000Z,-15,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:44:00.000Z,-14,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:45:00.000Z,-13,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:46:00.000Z,-12,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:47:00.000Z,-11,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:48:00.000Z,-10,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:49:00.000Z,-9,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:50:00.000Z,-8,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:51:00.000Z,-7,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:52:00.000Z,-6,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:53:00.000Z,-5,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:54:00.000Z,-4,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:55:00.000Z,-3,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:56:00.000Z,-2,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:57:00.000Z,-1,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:58:00.000Z,0,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T19:59:00.000Z,1,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:00:00.000Z,2,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:01:00.000Z,3,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:02:00.000Z,4,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:03:00.000Z,5,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:04:00.000Z,6,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:05:00.000Z,7,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:06:00.000Z,8,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:07:00.000Z,9,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:08:00.000Z,10,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:09:00.000Z,11,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:10:00.000Z,12,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:11:00.000Z,13,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:12:00.000Z,14,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:13:00.000Z,15,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:14:00.000Z,16,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:15:00.000Z,17,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:16:00.000Z,18,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:17:00.000Z,19,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:18:00.000Z,20,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:19:00.000Z,21,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:20:00.000Z,22,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:21:00.000Z,23,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:22:00.000Z,24,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:23:00.000Z,25,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:24:00.000Z,26,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:25:00.000Z,27,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:26:00.000Z,28,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:27:00.000Z,29,,,,,,,,,,,,,,,,,1
HEJFE-4E643D38FFB3016E,PNRA,2015-02-11T19:58:00.000Z,2015-02-11T20:28:00.000Z,30,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:17:00.000Z,-30,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:18:00.000Z,-29,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:19:00.000Z,-28,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:20:00.000Z,-27,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:21:00.000Z,-26,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:22:00.000Z,-25,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:23:00.000Z,-24,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:24:00.000Z,-23,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:25:00.000Z,-22,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:26:00.000Z,-21,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:27:00.000Z,-20,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:28:00.000Z,-19,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:29:00.000Z,-18,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:30:00.000Z,-17,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:31:00.000Z,-16,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:32:00.000Z,-15,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:33:00.000Z,-14,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:34:00.000Z,-13,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:35:00.000Z,-12,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:36:00.000Z,-11,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:37:00.000Z,-10,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:38:00.000Z,-9,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:39:00.000Z,-8,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:40:00.000Z,-7,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:41:00.000Z,-6,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:42:00.000Z,-5,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:43:00.000Z,-4,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:44:00.000Z,-3,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:45:00.000Z,-2,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:46:00.000Z,-1,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:47:00.000Z,0,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:48:00.000Z,1,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:49:00.000Z,2,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:50:00.000Z,3,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:51:00.000Z,4,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:52:00.000Z,5,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:53:00.000Z,6,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:54:00.000Z,7,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:55:00.000Z,8,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:56:00.000Z,9,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:57:00.000Z,10,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:58:00.000Z,11,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T18:59:00.000Z,12,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:00:00.000Z,13,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:01:00.000Z,14,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:02:00.000Z,15,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:03:00.000Z,16,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:04:00.000Z,17,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:05:00.000Z,18,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:06:00.000Z,19,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:07:00.000Z,20,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:08:00.000Z,21,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:09:00.000Z,22,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:10:00.000Z,23,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:11:00.000Z,24,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:12:00.000Z,25,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:13:00.000Z,26,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:14:00.000Z,27,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:15:00.000Z,28,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:16:00.000Z,29,,,,,,,,,,,,,,,,,1
HEJFE-99CCB9D9BECE4E72,IDXX,2012-01-26T18:47:00.000Z,2012-01-26T19:17:00.000Z,30,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:25:00.000Z,-30,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:26:00.000Z,-29,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:27:00.000Z,-28,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:28:00.000Z,-27,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:29:00.000Z,-26,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:30:00.000Z,-25,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:31:00.000Z,-24,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:32:00.000Z,-23,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:33:00.000Z,-22,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:34:00.000Z,-21,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:35:00.000Z,-20,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:36:00.000Z,-19,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:37:00.000Z,-18,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:38:00.000Z,-17,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:39:00.000Z,-16,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:40:00.000Z,-15,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:41:00.000Z,-14,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:42:00.000Z,-13,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:43:00.000Z,-12,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:44:00.000Z,-11,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:45:00.000Z,-10,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:46:00.000Z,-9,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:47:00.000Z,-8,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:48:00.000Z,-7,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:49:00.000Z,-6,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:50:00.000Z,-5,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:51:00.000Z,-4,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:52:00.000Z,-3,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:53:00.000Z,-2,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:54:00.000Z,-1,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:55:00.000Z,0,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:56:00.000Z,1,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:57:00.000Z,2,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:58:00.000Z,3,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T20:59:00.000Z,4,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T21:00:00.000Z,5,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T21:01:00.000Z,6,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T21:02:00.000Z,7,,,,,,,,,,,,,,,,,1
HEJFE-13FC93F4D143B268,HAE,2012-01-27T20:55:00.000Z,2012-01-27T21:03:00.000Z,8,,,,,,,,,,,,,,,,,1
