source_family,record_kind,trade_date,requirement,unique_symbol_count,historical_symbols,symbol_date_pair_count,acquisition_scope,blocking_metadata,research_use_only
cboe_option_quotes,option_quote,2013-07-08,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-08,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-09,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-09,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-09,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-09,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-09,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-10,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-10,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-10,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-10,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-10,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-11,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-11,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-11,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-11,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-11,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-12,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-12,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-12,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-12,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-12,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-15,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-15,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-15,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-15,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-15,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-16,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-16,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-16,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-16,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-16,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-17,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-17,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-17,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-17,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-17,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-18,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-18,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-18,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-18,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-18,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-19,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-19,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-19,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-19,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-19,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-22,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-22,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-22,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-22,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-22,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-07-23,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-07-23,required_core,4,JNPR;MTH;PNRA;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-07-23,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-07-23,required_full_replication,4,JNPR;MTH;PNRA;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-07-23,conditional,4,JNPR;MTH;PNRA;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-20,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-20,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-20,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-20,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-20,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-21,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-21,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-21,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-21,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-21,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-22,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-22,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-22,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-22,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-22,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-23,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-23,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-23,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-23,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-23,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-26,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-26,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-26,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-26,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-26,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-27,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-27,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-27,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-27,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-27,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-28,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-28,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-28,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-28,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-28,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-29,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-29,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-29,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-29,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-29,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-08-30,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-08-30,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-08-30,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-08-30,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-08-30,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-03,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-03,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-03,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-03,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-03,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-04,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-04,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-04,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-04,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-04,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-05,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-05,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-05,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-05,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-05,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-06,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-06,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-06,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-06,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-06,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-09,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-09,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-09,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-09,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-09,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-10,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-10,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-10,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-10,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-10,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-11,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-11,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-11,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-11,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-11,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-12,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-12,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-12,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-12,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-12,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-13,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-13,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-13,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-13,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-13,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-16,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-16,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-16,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-16,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-16,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-17,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-17,required_core,1,TIBX,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-17,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-17,required_full_replication,1,TIBX,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-17,conditional,1,TIBX,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-18,required_core,3,ALGN;AMD;TIBX,3,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-18,required_core,3,ALGN;AMD;TIBX,3,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-18,required_full_replication,3,ALGN;AMD;TIBX,3,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-18,required_full_replication,3,ALGN;AMD;TIBX,3,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-18,conditional,3,ALGN;AMD;TIBX,3,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-19,required_core,3,ALGN;AMD;TIBX,3,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-19,required_core,3,ALGN;AMD;TIBX,3,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-19,required_full_replication,3,ALGN;AMD;TIBX,3,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-19,required_full_replication,3,ALGN;AMD;TIBX,3,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-19,conditional,3,ALGN;AMD;TIBX,3,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-20,required_core,4,ALGN;AMD;GNTX;VMW,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-20,required_core,4,ALGN;AMD;GNTX;VMW,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-20,required_full_replication,4,ALGN;AMD;GNTX;VMW,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-20,required_full_replication,4,ALGN;AMD;GNTX;VMW,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-20,conditional,4,ALGN;AMD;GNTX;VMW,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-23,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-23,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-23,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-23,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-23,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-24,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-24,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-24,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-24,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-24,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-25,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-25,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-25,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-25,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-25,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-26,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-26,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-26,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-26,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-26,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-27,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-27,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-27,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-27,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-27,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2013-09-30,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2013-09-30,required_core,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2013-09-30,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2013-09-30,required_full_replication,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2013-09-30,conditional,6,ALGN;AMD;GNTX;JNPR;PNRA;VMW,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
